Age;Sex;ID;Race;Country;Education;Education-Num;Marital Status;Relationship
56; Male;25596779; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
22; Female;15688129; White; United-States; Assoc-acdm;12.0; Never-married; Not-in-family
57; Female;815939; White; United-States; Bachelors;13.0; Divorced; Not-in-family
39; Female;31346629; White; United-States; HS-grad;9.0; Divorced; Unmarried
26; Female;33255799; White; United-States; Some-college;10.0; Never-married; Unmarried
17; Male;18464123; White; United-States; 11th;7.0; Never-married; Own-child
40; Male;9375255; White; United-States; Assoc-voc;11.0; Married-civ-spouse; Husband
45; Male;15784079; Black; United-States; HS-grad;9.0; Married-civ-spouse; Husband
44; Male;8680259; Black; United-States; HS-grad;9.0; Never-married; Not-in-family
20; Female;35216977; White; United-States; Some-college;10.0; Never-married; Own-child
33; Female;31187818; White; United-States; HS-grad;9.0; Married-civ-spouse; Wife
23; Male;19748939; White; United-States; Some-college;10.0; Never-married; Not-in-family
46; Male;33121617; White; United-States; Masters;14.0; Divorced; Not-in-family
38; Male;6088063; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
54; Male;4316152; White; United-States; HS-grad;9.0; Divorced; Not-in-family
46; Female;10586011; White; United-States; 5th-6th;3.0; Divorced; Not-in-family
25; Male;25883249; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
46; Female;36260436; White; United-States; Some-college;10.0; Divorced; Not-in-family
36; Female;13970370; White; United-States; Some-college;10.0; Married-civ-spouse; Wife
23; Female;15272568; White; United-States; HS-grad;9.0; Never-married; Not-in-family
29; Male;13205195; White; United-States; HS-grad;9.0; Separated; Not-in-family
44; Female;36022031; White; United-States; Some-college;10.0; Married-civ-spouse; Wife
19; Female;3714255; White; United-States; Some-college;10.0; Never-married; Own-child
19; Female;22791904; White; United-States; HS-grad;9.0; Never-married; Other-relative
35; Female;5600019; White; United-States; HS-grad;9.0; Married-civ-spouse; Wife
27; Male;17317008; White; United-States; Bachelors;13.0; Never-married; Not-in-family
46; Male;4872879; White; United-States; Assoc-acdm;12.0; Separated; Not-in-family
34; Male;36796733; White; ?; Bachelors;13.0; Married-civ-spouse; Husband
34; Female;36585134; White; United-States; HS-grad;9.0; Never-married; Not-in-family
44; Male;35541940; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
45; Female;15327917; White; United-States; Some-college;10.0; Divorced; Unmarried
20; Female;31730891; White; United-States; HS-grad;9.0; Never-married; Other-relative
25; Male;13407892; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
52; Male;714833; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
20; Male;39560724; White; United-States; Some-college;10.0; Never-married; Own-child
28; Female;13013070; White; United-States; Some-college;10.0; Never-married; Not-in-family
50; Male;13158740; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
34; Female;21298221; White; United-States; Assoc-voc;11.0; Divorced; Not-in-family
28; Male;33126243; Other; Puerto-Rico; 7th-8th;4.0; Married-civ-spouse; Husband
41; Male;2657074; White; United-States; Masters;14.0; Married-civ-spouse; Husband
28; Male;13775162; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
46; Male;33815253; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
28; Female;11860527; White; United-States; Some-college;10.0; Married-civ-spouse; Wife
32; Male;30645207; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
41; Female;13448955; Black; United-States; Some-college;10.0; Divorced; Not-in-family
24; Female;21528558; Black; United-States; HS-grad;9.0; Never-married; Unmarried
33; Female;35014463; White; United-States; Some-college;10.0; Divorced; Unmarried
46; Male;15070773; White; United-States; Doctorate;16.0; Married-civ-spouse; Husband
31; Male;10279361; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
35; Male;23392962; White; United-States; 12th;8.0; Divorced; Not-in-family
52; Male;6245194; White; Mexico; 1st-4th;2.0; Married-civ-spouse; Husband
30; Female;38557384; White; United-States; 11th;7.0; Never-married; Own-child
34; Male;1612478; Black; United-States; 11th;7.0; Separated; Not-in-family
34; Female;451034; White; United-States; HS-grad;9.0; Divorced; Unmarried
20; Male;22914163; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
17; Male;4401541; White; United-States; 11th;7.0; Never-married; Own-child
32; Female;3271029; White; United-States; Bachelors;13.0; Married-civ-spouse; Wife
29; Male;36725742; White; United-States; HS-grad;9.0; Divorced; Not-in-family
33; Female;28894213; White; United-States; 10th;6.0; Never-married; Unmarried
25; Male;22903909; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
36; Male;38337668; White; United-States; Masters;14.0; Never-married; Not-in-family
23; Male;28324706; White; Dominican-Republic; HS-grad;9.0; Never-married; Not-in-family
63; Male;15217402; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
47; Male;26068546; White; United-States; Masters;14.0; Married-civ-spouse; Husband
80; Male;3282215; White; United-States; HS-grad;9.0; Widowed; Not-in-family
17; Male;33095718; White; United-States; 11th;7.0; Never-married; Own-child
40; Female;4088853; White; United-States; Bachelors;13.0; Married-spouse-absent; Not-in-family
30; Female;2774799; White; United-States; Assoc-acdm;12.0; Married-civ-spouse; Wife
27; Male;28411751; Asian-Pac-Islander; Philippines; Some-college;10.0; Never-married; Own-child
33; Male;40495445; White; United-States; Masters;14.0; Married-civ-spouse; Husband
34; Male;34715525; Black; United-States; HS-grad;9.0; Never-married; Not-in-family
34; Female;43320258; White; United-States; Some-college;10.0; Never-married; Not-in-family
23; Male;26486918; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
42; Female;41384560; White; United-States; Some-college;10.0; Married-civ-spouse; Wife
29; Male;18104133; White; United-States; Bachelors;13.0; Never-married; Not-in-family
45; Female;23824545; White; United-States; HS-grad;9.0; Divorced; Not-in-family
24; Male;36663553; White; United-States; HS-grad;9.0; Never-married; Own-child
44; Male;4177878; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
27; Male;35765624; White; Mexico; 9th;5.0; Never-married; Other-relative
20; Male;36257172; White; United-States; Some-college;10.0; Never-married; Not-in-family
44; Female;9471595; Black; United-States; HS-grad;9.0; Widowed; Unmarried
51; Male;29732996; Amer-Indian-Eskimo; United-States; HS-grad;9.0; Married-civ-spouse; Husband
20; Male;22145665; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
17; Female;8861464; White; United-States; 11th;7.0; Never-married; Own-child
19; Female;31277655; Black; United-States; HS-grad;9.0; Never-married; Own-child
45; Male;26209243; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
60; Male;15821762; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
42; Male;17102655; Black; ?; Assoc-acdm;12.0; Married-civ-spouse; Husband
44; Female;10544911; White; United-States; HS-grad;9.0; Married-civ-spouse; Wife
40; Male;32589446; Asian-Pac-Islander; United-States; Assoc-voc;11.0; Married-civ-spouse; Husband
30; Female;20374402; White; United-States; HS-grad;9.0; Married-civ-spouse; Wife
38; Male;28659150; Black; United-States; Some-college;10.0; Married-civ-spouse; Husband
23; Male;3554605; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
32; Male;15899271; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
44; Male;38305292; White; United-States; Assoc-acdm;12.0; Never-married; Own-child
54; Male;10297730; Black; United-States; HS-grad;9.0; Married-civ-spouse; Husband
32; Male;44102427; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
50; Male;45195471; White; United-States; 1st-4th;2.0; Married-spouse-absent; Unmarried
24; Female;23714754; White; United-States; Bachelors;13.0; Never-married; Not-in-family
37; Female;17005489; White; United-States; HS-grad;9.0; Married-civ-spouse; Wife
52; Male;30447269; White; United-States; HS-grad;9.0; Divorced; Unmarried
38; Male;34370245; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
49; Male;1979839; White; United-States; Masters;14.0; Married-civ-spouse; Husband
30; Female;4551451; White; United-States; Bachelors;13.0; Married-civ-spouse; Wife
60; Male;6524715; White; United-States; Some-college;10.0; Never-married; Unmarried
22; Male;46645237; White; United-States; Some-college;10.0; Never-married; Own-child
35; Male;6304103; White; United-States; HS-grad;9.0; Never-married; Not-in-family
30; Male;10307399; White; United-States; HS-grad;9.0; Never-married; Not-in-family
67; Female;380316; White; United-States; Assoc-voc;11.0; Divorced; Not-in-family
46; Female;3379528; White; United-States; Bachelors;13.0; Never-married; Not-in-family
17; Male;19675540; White; United-States; 9th;5.0; Never-married; Not-in-family
22; Male;40548040; White; United-States; Some-college;10.0; Never-married; Own-child
27; Male;2407428; White; United-States; 10th;6.0; Never-married; Not-in-family
23; Female;40708024; White; United-States; HS-grad;9.0; Never-married; Unmarried
33; Male;28600798; White; Portugal; Assoc-acdm;12.0; Married-civ-spouse; Husband
43; Male;21703961; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
28; Male;6485861; White; United-States; Bachelors;13.0; Never-married; Not-in-family
41; Female;4971717; White; United-States; HS-grad;9.0; Married-spouse-absent; Unmarried
52; Male;39062189; Black; United-States; 12th;8.0; Never-married; Other-relative
25; Female;23652905; Black; United-States; Some-college;10.0; Married-spouse-absent; Own-child
63; Male;34990952; White; United-States; 1st-4th;2.0; Married-civ-spouse; Husband
59; Male;9744398; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
45; Female;42286242; White; United-States; Bachelors;13.0; Divorced; Unmarried
38; Male;42299682; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
40; Female;749181; White; United-States; HS-grad;9.0; Never-married; Not-in-family
46; Male;39311072; White; United-States; HS-grad;9.0; Divorced; Not-in-family
35; Female;46880851; White; United-States; Assoc-acdm;12.0; Never-married; Not-in-family
34; Female;44092085; White; United-States; HS-grad;9.0; Divorced; Unmarried
33; Male;33288963; White; United-States; Bachelors;13.0; Never-married; Own-child
41; Female;22641726; White; United-States; HS-grad;9.0; Divorced; Unmarried
20; Male;37853136; White; United-States; Some-college;10.0; Never-married; Own-child
23; Male;2528203; White; El-Salvador; 5th-6th;3.0; Never-married; Own-child
26; Female;31138996; White; United-States; Some-college;10.0; Never-married; Not-in-family
72; Male;39555361; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
23; Male;49306822; White; Poland; HS-grad;9.0; Never-married; Not-in-family
62; Male;7286; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
52; Male;47279171; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
58; Female;10164583; White; France; Some-college;10.0; Divorced; Unmarried
25; Female;10279122; White; United-States; Bachelors;13.0; Never-married; Not-in-family
24; Male;46313703; Black; United-States; Bachelors;13.0; Never-married; Not-in-family
19; Male;33869601; White; United-States; Some-college;10.0; Never-married; Own-child
43; Male;17965484; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
47; Female;12392571; Black; United-States; HS-grad;9.0; Separated; Unmarried
39; Female;29408934; White; United-States; HS-grad;9.0; Divorced; Unmarried
49; Male;6608278; White; United-States; Assoc-voc;11.0; Married-spouse-absent; Unmarried
53; Female;37530151; Black; United-States; 5th-6th;3.0; Widowed; Unmarried
32; Male;15755959; White; United-States; Assoc-voc;11.0; Never-married; Not-in-family
34; Male;30962854; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
28; Male;1234708; White; United-States; HS-grad;9.0; Divorced; Not-in-family
57; Female;12319941; White; United-States; Assoc-voc;11.0; Widowed; Unmarried
25; Female;39383378; Amer-Indian-Eskimo; United-States; Some-college;10.0; Never-married; Not-in-family
20; Male;17626774; White; United-States; Some-college;10.0; Never-married; Own-child
21; Female;17748376; White; United-States; Some-college;10.0; Never-married; Unmarried
34; Male;49504270; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
38; Male;24813240; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
50; Male;8744432; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
24; Male;36482692; Black; United-States; Some-college;10.0; Divorced; Not-in-family
37; Male;15761663; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
44; Male;44541219; White; United-States; Some-college;10.0; Divorced; Unmarried
28; Female;8703070; White; United-States; Some-college;10.0; Married-civ-spouse; Wife
42; Male;12180987; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
74; Female;20849239; White; United-States; Some-college;10.0; Divorced; Not-in-family
38; Male;10233618; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
44; Male;15620318; White; United-States; Masters;14.0; Married-civ-spouse; Husband
44; Female;23128877; Other; Puerto-Rico; 11th;7.0; Divorced; Unmarried
26; Male;27413071; White; United-States; HS-grad;9.0; Never-married; Not-in-family
36; Male;23140513; Black; United-States; HS-grad;9.0; Married-civ-spouse; Husband
41; Female;26236507; White; United-States; Assoc-acdm;12.0; Married-civ-spouse; Wife
67; Male;44274303; White; United-States; Prof-school;15.0; Married-civ-spouse; Husband
39; Male;53265732; White; United-States; 12th;8.0; Married-civ-spouse; Husband
57; Female;7272165; Black; United-States; 1st-4th;2.0; Widowed; Not-in-family
29; Male;20390190; White; United-States; Assoc-voc;11.0; Separated; Not-in-family
