,Clothing ID,Age,Title,Rating,Division Name
626,252,36,Perfect suit,very satisfied,Initmates
627,634,40,Luxurious sleepwear,satisfied,General Petite
628,1059,80,Please restock!!!,very satisfied,General
629,838,44,Cute and unique!,satisfied,General
630,252,36,Great suit for busy moms!,very satisfied,Initmates
631,838,41,Beautiful top,very satisfied,General
632,838,48,Boxy and short,very unsatisfied,General
633,634,49,,very satisfied,General Petite
634,1059,42,Wanted to love these...but...meh...,neutral,General
635,634,37,Comfy and cute,satisfied,General Petite
636,1008,38,"Vibrant, effortless, beautiful",very satisfied,General
637,838,58,,very satisfied,General
638,620,47,Very cute and comfortable,satisfied,General
639,634,36,Super comfy,very satisfied,General Petite
640,1059,66,Great basic pants!,very satisfied,General
641,1059,51,Great pant,satisfied,General
642,1059,38,Great staple,very satisfied,General
643,634,40,Beach cover-up,satisfied,General Petite
644,1059,35,,unsatisfied,General
645,634,36,,satisfied,General Petite
646,1059,37,What a waste,very unsatisfied,General
647,985,30,,satisfied,General
648,252,35,Wonderful swimsuit,very satisfied,Initmates
649,1059,48,Gerat pants,very satisfied,General
650,1059,49,Great pants that don't get baggy,very satisfied,General
651,252,70,The perfect swimsuit - functional and stunning!,very satisfied,Initmates
652,1059,40,,very satisfied,General
653,1059,38,Not what i had hoped for...,unsatisfied,General
654,252,27,Perfection,very satisfied,Initmates
655,1008,46,Love it!,very satisfied,General
656,943,50,Thick and beautiful sweater!,very satisfied,General
657,634,65,"Loungewear, not outdoor wear",unsatisfied,General Petite
658,1008,22,,very satisfied,General
659,252,93,Amazing suit!,very satisfied,Initmates
660,838,43,Uniform top,very satisfied,General
661,1059,67,Perfect 24/7,very satisfied,General
662,1059,45,Super comfy and great fit!,very satisfied,General
663,620,42,Great shorts,very satisfied,General
664,1059,58,Cute slim pants,very satisfied,General
665,117,52,Fabulous,very satisfied,Initmates
666,252,25,Cute and comfortable swimsuit!,very satisfied,Initmates
667,252,35,Lacks support,satisfied,Initmates
668,634,37,Easy breezy,satisfied,General Petite
669,838,29,Weird fit,unsatisfied,General
670,1008,29,Cute but didn't work for me :(,neutral,General
671,1059,47,Cute pants,satisfied,General
672,838,25,,very satisfied,General
673,634,39,Great price for,very satisfied,General Petite
674,1059,30,Great fit,very satisfied,General
675,1059,34,Stretches out,unsatisfied,General
676,1059,60,"Great material, awkward length",neutral,General
677,1059,45,"Love these pants, highly recommend!",very satisfied,General
678,1008,55,Great skirt!,very satisfied,General
679,117,34,Mixed feelings,satisfied,Initmates
680,886,36,,satisfied,General
681,1087,62,Simple but different.,satisfied,General
682,873,57,,very satisfied,General
683,1087,23,Too short,very satisfied,General
684,886,37,,satisfied,General
685,745,68,,very satisfied,Initmates
686,886,58,,very satisfied,General
687,937,36,Itchy,neutral,General
688,1087,52,Worth it,very satisfied,General
689,937,39,So many compliments,very satisfied,General
690,937,33,Great staple sweater!,very satisfied,General
691,1059,48,Unique and adorable,very satisfied,General
692,1110,23,The worst,very unsatisfied,General Petite
693,1059,38,"Fun, casual pant, perfect for summer and early fal",very satisfied,General
694,1110,24,"Beautiful dress, weird sizing",satisfied,General Petite
695,873,38,Started out perfect,neutral,General
696,886,52,,very satisfied,General
697,1087,36,So beautiful!,very satisfied,General
698,937,26,Perfect layering sweater,very satisfied,General
699,1110,35,Runs very small,unsatisfied,General
700,886,48,Great casual top,very satisfied,General
701,937,59,Great for travel,neutral,General
702,886,46,Great neckline & good xl fit,satisfied,General
703,1137,49,Simple luxury,very satisfied,General
704,1165,31,"Beautiful print, bad fit",neutral,Initmates
705,937,29,"Great slouchy sweater, perfect color",very satisfied,General
706,1110,45,Huge dress,unsatisfied,General
707,1087,32,,very satisfied,General
708,1059,40,Love these pants,very satisfied,General
709,1137,69,The tee i have always been looking for!,very satisfied,General
710,745,28,The softest leggings,very satisfied,Initmates
711,937,74,Great fall sweater,satisfied,General
712,1110,48,Very hip,satisfied,General
713,1110,35,Still cute despite...,satisfied,General
714,886,50,,very satisfied,General Petite
715,937,38,Love,very satisfied,General
716,886,42,Great color!,very satisfied,General Petite
717,937,45,Nice surprise,very satisfied,General
718,937,38,More colorways please =d,very satisfied,General
719,873,51,Love this top!!,very satisfied,General
720,937,38,New favorite,very satisfied,General
721,886,46,Everyday winter t updated,very satisfied,General Petite
722,873,30,Darling and sophisticated,very satisfied,General
723,886,45,Adorable t-shirt,very satisfied,General Petite
724,245,31,Love,very satisfied,Initmates
725,886,36,Great tee,very satisfied,General Petite
726,886,49,Casual comfort with style,satisfied,General Petite
727,1087,39,"Pretty dress, lots of fabric",satisfied,General
728,937,48,,very satisfied,General
729,1087,55,Surprisingly heavy,neutral,General
730,1087,36,Casual and comforable. i love it,very satisfied,General
731,886,25,Great casual shirt,satisfied,General Petite
732,1110,47,,very satisfied,General Petite
733,886,41,Love the neckline,very satisfied,General Petite
734,1110,38,Amazingly cute but runs huge!,satisfied,General Petite
735,1165,29,Ok suit,neutral,Initmates
736,937,34,Perfect for cool summer evenings,very satisfied,General
737,886,33,,very satisfied,General Petite
738,1137,66,Too cropped,neutral,General
739,1087,29,Gorgeous,very satisfied,General
740,937,44,,very satisfied,General
741,886,47,,satisfied,General Petite
742,886,39,Cute tee with fun neckline,satisfied,General Petite
743,1087,44,Beautiful and unique but didn't work for me,satisfied,General
744,937,40,Frumpy,neutral,General
745,937,39,Stinky sweater!,very unsatisfied,General
746,886,50,Nice spin on an everyday t-shirt,satisfied,General Petite
747,1137,52,Elegant retro sweater tee,very satisfied,General
748,886,54,"Beautiful blue, but....",neutral,General Petite
749,886,34,Just perfect!,very satisfied,General Petite
750,937,60,"Comfortable, fashionable, throw on over anything",very satisfied,General
751,937,22,Love it!,very satisfied,General
752,1087,58,Perfection,very satisfied,General
753,1087,55,,satisfied,General
754,1087,62,Perfer beige over pink,neutral,General
755,1087,43,So very disappointed,unsatisfied,General
756,886,26,Basic with a twist,very satisfied,General Petite
757,886,37,Love this shirt!,very satisfied,General Petite
758,937,32,,neutral,General
759,245,33,Perfect dress,very satisfied,Initmates
760,937,43,"Nice, comfy sweater",very satisfied,General
761,886,44,,very satisfied,General Petite
762,937,37,Scratchy,neutral,General
763,937,49,"Cute, but didnt love",neutral,General
764,1087,34,Great for hot summers,satisfied,General
765,745,40,Love!!,very satisfied,Initmates
766,745,42,Finally found nice leggings!,satisfied,Initmates
767,1087,36,Gorgeous on the hanger but not for me,neutral,General
768,937,46,Primula cocoon cardi,unsatisfied,General
769,937,32,Not for me,very unsatisfied,General
770,1110,24,"Beautiful, runs very large",satisfied,General Petite
771,1087,44,,satisfied,General
772,745,33,Super soft and comfortable,very satisfied,Initmates
773,1087,38,Awful if you have any sort of curves!,unsatisfied,General
774,1110,42,,very satisfied,General Petite
775,1110,35,Armholes huge,unsatisfied,General Petite
776,873,52,Modern take on 1950's vibe,very satisfied,General
777,895,38,Most beautiful sweater that i own!,very satisfied,General
778,895,25,Perfect,very satisfied,General
779,895,56,Imperial garden,very satisfied,General
780,1072,56,No slip and totally sheer dress,unsatisfied,General
781,895,23,Amazing,very satisfied,General
782,945,53,Ordinary for the price,very unsatisfied,General
783,895,47,Didn't work on my pear shape,neutral,General
784,850,45,Good basic - but sheer,satisfied,General
785,945,33,Effortlessly chic!,very satisfied,General
786,895,56,Don't trust anyone,satisfied,General
787,805,43,Sheet,neutral,Initmates
788,850,49,Happyinpdx,very satisfied,General
789,850,36,Great shirt,satisfied,General
790,895,58,Couldn't get past the itch factor,neutral,General
791,1072,35,Stunning! just buy a belt with it.,very satisfied,General
792,805,66,Runs big,satisfied,Initmates
793,945,43,If only it looked like the photo.....,very unsatisfied,General
794,833,42,Not as pretty in person,neutral,General Petite
795,833,43,Feminine and tts,very satisfied,General Petite
796,833,54,Beautiful blouse,very satisfied,General Petite
797,850,36,,very satisfied,General
798,833,43,Pretty top,satisfied,General Petite
799,1072,68,"Size down - loose,, flowing material - love it!",very satisfied,General
800,895,60,Warm and chic,satisfied,General
801,850,32,Perfect tank to be dressed up or down,very satisfied,General
802,833,55,Pretty and feminine,very satisfied,General Petite
803,895,39,Perfect,very satisfied,General
804,895,60,Beautiful sweater!,very satisfied,General
805,833,42,,satisfied,General Petite
806,895,50,Wanted to love it - but . . .,unsatisfied,General
807,886,23,Shrinks!!!,unsatisfied,General Petite
808,886,39,,neutral,General Petite
809,886,32,"Love, love, love!",very satisfied,General Petite
810,886,56,Loved this top,very satisfied,General Petite
811,1078,61,Flattering,very satisfied,General Petite
812,1089,34,Love,very satisfied,General Petite
813,895,48,Very plain on the front,neutral,General
814,886,34,Might be great if you have a bun in the oven!,unsatisfied,General Petite
815,895,42,Pretty but just okay when worn.,neutral,General
816,1105,49,Very versatile,satisfied,General
817,886,29,Great winter tunic,satisfied,General Petite
818,886,43,Not a great design,unsatisfied,General Petite
819,886,63,V-neck t,neutral,General Petite
820,969,34,Super cute- order a size down,very satisfied,General
821,886,60,Nice tunic,satisfied,General Petite
822,1078,39,Nice casual tunic-dress,very satisfied,General Petite
823,1060,39,Not as bad as previously reviewed,satisfied,General Petite
824,886,32,Love the black,very satisfied,General Petite
825,886,39,Weird shape.,unsatisfied,General Petite
826,895,54,Boxy,neutral,General
827,895,71,Cute but short,satisfied,General
828,886,46,"Too long, poor quality",neutral,General Petite
829,895,30,Sent to me damaged,unsatisfied,General
830,895,59,Gold thread,unsatisfied,General
831,1089,26,Not for me,neutral,General Petite
832,886,46,Great tunic,very satisfied,General Petite
833,895,31,,satisfied,General
834,868,46,,satisfied,General
835,895,35,Not for tall ladies,unsatisfied,General
836,886,61,Lokka tunic,unsatisfied,General Petite
837,886,34,,satisfied,General Petite
838,886,55,,unsatisfied,General Petite
839,1089,36,,very satisfied,General Petite
840,1078,46,I'm in love!,very satisfied,General Petite
841,895,49,Pretty cropped cardigan.,satisfied,General
842,975,28,Love but poorly made,neutral,General
843,975,74,This velvet has swagger!,very satisfied,General
844,886,37,,satisfied,General Petite
845,548,38,,very satisfied,General
846,1078,82,Great dress!!,very satisfied,General Petite
847,1060,49,,very unsatisfied,General Petite
848,886,41,Cute basic,satisfied,General Petite
849,886,35,Lokka is lovely,very satisfied,General Petite
850,886,23,,very satisfied,General Petite
851,886,37,Great shirt,very satisfied,General Petite
852,1078,41,The perfect fall dress,very satisfied,General
853,1078,56,"Adorable, comfortable, flattering; this has it all",very satisfied,General
854,1078,42,,very satisfied,General
855,895,30,Cute!!,very satisfied,General
856,886,52,,satisfied,General Petite
857,594,43,,very satisfied,Initmates
858,895,29,Funky seams,neutral,General Petite
859,886,27,,very satisfied,General Petite
860,886,26,Perfect!,very satisfied,General Petite
861,1089,28,Beautiful dress!,very satisfied,General Petite
862,975,45,Not enough structure fo rme,neutral,General
863,886,29,Comfortable,very satisfied,General Petite
864,1078,47,Could be a bit shorter,satisfied,General
865,895,28,Great cardigan,very satisfied,General Petite
866,1060,38,Not worth the $$,unsatisfied,General Petite
867,895,64,Pretty,very satisfied,General Petite
